397;27;{10001001010001111000}
235;22;{00000100000001100011}
520;64;{00001111011011001111}
499;51;{11011011000000111110}
148;21;{01000010010000000001}
630;50;{10111101100101111010}
553;60;{10001111011010101011}
571;47;{10110101110100111010}
367;31;{11001001000001011001}
520;56;{11011111010000011010}
423;50;{11001111000000001011}
389;34;{10101001000101001010}
298;38;{00010011000000111101}
429;43;{10000101001010111010}
405;50;{11010011000000011111}
544;55;{00001101011011111011}
296;27;{10000101010000011000}
382;31;{11001101010000001000}
450;50;{00011011001011101010}
464;47;{11011011000000111010}
229;15;{11000100010000000000}
327;48;{01000011001010011010}
221;19;{10000100010000010001}
174;11;{10000100010000000000}
386;34;{01010101010000111000}
608;55;{11011111010001101101}
602;47;{10111101110100101010}
245;30;{00000010010001111000}
687;53;{10111101110101101110}
360;38;{01001100010001001010}
611;46;{10101101110101101010}
350;32;{10000110010001100010}
383;28;{10001101010000101000}
319;24;{11001001010000001000}
417;35;{11001101010000001100}
293;32;{01000100011010000010}
422;33;{10100100110101000011}
472;35;{11001001010001111001}
327;28;{01001010010001100100}
432;33;{11001101010001001000}
267;33;{00001100001010000011}
552;48;{00110101110101101011}
517;45;{10100101110101001011}
249;21;{01000001010001001000}
550;55;{10001101011011011011}
519;51;{11101101000100011110}
384;42;{00100110110101000011}
238;16;{11001100000000000000}
433;44;{00100100100101111011}
357;19;{11001000010001110000}
357;19;{11001000010001110000}
275;24;{11000101000000001000}
320;35;{10001010001011000010}
600;54;{11101110110100100111}
701;54;{11101101110101101110}
614;53;{11100101110101011110}
304;30;{01001000010000111001}
338;18;{10001100010001100000}
446;53;{00011111010001001011}
675;60;{11110101110101011111}
332;47;{10100110000100001011}
281;12;{11001000000001100000}
302;15;{10001000010001110000}
377;40;{01010101000001011010}
279;15;{10000000010001110100}
568;59;{10010111010001111111}
415;33;{11001000010001101010}
376;24;{11001001000001101000}
386;42;{01001010010001101101}
442;55;{00100111001110101010}
383;29;{11001100010001000010}
546;64;{11110111000100011111}
303;43;{00010011000001011011}
485;57;{01101010011110101010}
166;15;{01000000010000010100}
433;30;{10001101010001101000}
350;39;{01011011000001011000}
497;52;{11000110011010110110}
239;13;{10001100000000100000}
239;13;{10001100000000100000}
183;12;{10001100000000000000}
246;12;{10001000000001100001}
334;25;{10001101000000101000}
512;48;{01100101010101101011}
728;58;{11101101110101111110}
387;39;{01100100000101101010}
428;26;{11001100010001100100}
281;12;{11001000000001100000}
652;51;{11101101100101101110}
610;49;{11101101110101001010}
484;47;{11001100010001011110}
433;30;{10001101010001101000}
289;15;{10001100000001100000}
250;12;{11000000000001110000}
293;21;{01000100010001100001}
564;41;{11011101010001101100}
476;42;{10000101010001101111}
370;46;{11010011000000011011}
488;34;{11001101010001101000}
411;44;{11000111000001011100}
367;35;{00001101010000101010}
330;15;{11001000010001100000}
322;40;{01001110000000111000}
523;38;{11001101010001101100}
655;55;{11011101011011101010}
285;29;{11000010010000101000}
546;51;{00111101100100101111}
581;53;{10101100011111101010}
367;32;{01011001000000111100}
562;52;{10100100111110101110}
327;26;{00011001000001111000}
432;40;{10001001001010101110}
239;13;{10001100000000100000}
322;28;{01001100010001010001}
566;57;{10111111010101001010}
412;53;{01101110010100001010}
589;47;{10101101100101111010}
617;53;{10101101110101011110}
513;41;{10110001010101111101}
319;27;{00011001010000101001}
348;34;{01000000011010110110}
728;58;{11101101110101111110}
288;33;{10100100000100001010}
278;23;{10001100000000101000}
515;47;{01110101100100111010}
667;66;{01101101101110111111}
242;26;{00001010010000100101}
470;39;{10011101010000101010}
394;42;{01001111010001001000}
488;34;{11001101010001101000}
393;22;{11001100010001100000}
637;53;{11101101110101011010}
476;60;{00110011001111011110}
488;34;{11001101010001101000}
409;36;{10100101000100101101}
498;65;{00001111001011011111}
294;17;{11001100000000100000}
344;45;{00010001001010011111}
228;37;{00000111000000001010}
211;27;{01000100000000010011}
239;13;{10001100000000100000}
239;13;{10001100000000100000}
295;22;{10001100000001010100}
225;9;{10001000010000100000}
599;63;{11101011010101011111}
701;54;{11101101110101101110}
370;41;{01100100100100001110}
728;58;{11101101110101111110}
642;59;{11101101110100011111}
670;54;{11100101110101111110}
623;70;{01101110111111011010}
497;51;{01011111000001101101}
516;44;{10100001011111101010}
289;15;{10001100000001100000}
408;46;{11011011000000011010}
285;22;{11000100000001000101}
393;22;{11001100010001100000}
498;51;{01100101010101011110}
316;19;{10001100000001110000}
218;21;{00001100000001010001}
476;45;{11100110010101101000}
395;40;{10101100010100001010}
212;17;{11000001000000001000}
537;53;{11101101001110001010}
571;49;{11001001011011101011}
488;34;{11001101010001101000}
264;24;{10001100000000000110}
212;13;{01001000010001000000}
249;27;{01001100000000010010}
327;26;{10001100010000101000}
239;13;{10001100000000100000}
239;13;{10001100000000100000}
494;56;{00011111010000111110}
239;13;{10001100000000100000}
488;34;{11001101010001101000}
728;58;{11101101110101111110}
256;35;{00010011000001001010}
645;53;{11101101110101001110}
394;38;{10110101000100001101}
701;54;{11101101110101101110}
701;54;{11101101110101101110}
534;57;{10101011001110101110}
488;34;{11001101010001101000}
392;23;{11001000010001110100}
362;24;{11001000000001100110}
378;24;{11001100010000100100}
433;30;{10001101010001101000}
657;62;{10100111111111101010}
334;25;{10001101000000101000}
488;34;{11001101010001101000}
312;34;{11010011000000001100}
389;29;{11001101000000101000}
436;43;{11000110001011100010}
488;34;{11001101010001101000}
678;56;{11101101110100111110}
250;16;{10000100010000100001}
239;13;{10001100000000100000}
215;16;{10001000000000101000}
565;48;{10100101110100111110}
380;33;{10001101000000101010}
257;27;{10000010010000100011}
412;46;{00001110001011100110}
646;50;{10101101110101101110}
136;16;{01000000000000000110}
459;34;{11001100010001100011}
410;34;{11001101000001011000}
728;58;{11101101110101111110}
428;26;{11001100010001100100}
701;54;{11101101110101101110}
339;34;{01011101000000011000}
257;22;{01001000010000101000}
521;42;{10111001000101101110}
413;26;{11001100010001100001}
602;54;{00111101110100111110}
383;29;{11001100010001000010}
357;25;{11001100010001000001}
325;28;{11001010010001010000}
488;34;{11001101010001101000}
427;40;{00110101100101001010}
432;33;{11001101010001001000}
346;44;{00101100000100011110}
399;45;{11010011010000011010}
701;54;{11101101110101101110}
263;15;{10000000010001100010}
488;34;{11001101010001101000}
488;34;{11001101010001101000}
239;13;{10001100000000100000}
608;64;{11100110110100111111}
176;6;{10001000000000100000}
440;48;{11100110010101001001}
279;33;{10000110000000101100}
415;40;{01001000010001111110}
326;22;{11001001000000101000}
369;29;{10001101000000101100}
545;56;{00101001001111111111}
569;46;{11001101010001101110}
519;55;{11011011000000111111}
501;38;{11001100010001110110}
485;44;{11100100010101010111}
679;55;{11101101100101111110}
428;34;{11100100100101000011}
500;44;{10101000010101111110}
210;21;{11000000000000010011}
444;52;{10001110010000111011}
672;56;{01111101110101111010}
468;34;{10001101010001101100}
433;30;{10001101010001101000}
393;22;{11001100010001100000}
435;52;{01100110100100101011}
406;38;{01000001010001101111}
181;9;{10000100000000100000}
358;40;{00000101010001001111}
427;40;{11001001010000011110}
436;35;{11000101000001101101}
454;50;{00101110011110100010}
765;68;{10111101101111111111}
392;33;{11000000010001101110}
334;25;{10001101000000101000}
239;13;{10001100000000100000}
239;13;{10001100000000100000}
239;13;{10001100000000100000}
588;54;{10101101100101011111}
239;13;{10001100000000100000}
636;59;{11101100110101011111}
693;54;{11101101110101111010}
769;61;{11111101110101111110}
701;54;{11101101110101101110}
638;67;{10101111011110111010}
512;58;{10001110011010101110}
477;49;{11101010010101011100}
645;53;{11101101110101001110}
473;44;{11000101010000111011}
313;25;{10001110000001100000}
406;38;{01000001010001101111}
373;22;{10001100010001100100}
395;33;{01000101010001111000}
557;56;{10011111000001111110}
399;35;{11001011010000101000}
227;14;{00001100000001100000}
447;44;{00110101100101001011}
529;57;{00001101011010111111}
496;42;{11000101010001101011}
523;38;{11001101010001101100}
528;50;{10100001011110111110}
525;48;{01110001010101101111}
430;30;{11000101010001101000}
239;13;{10001100000000100000}
477;47;{01011111000001101100}
366;29;{10001001010000101010}
579;46;{11101101000101111100}
295;27;{10001010010000100010}
508;49;{11001101011010001010}
359;41;{11000011000001011010}
491;46;{11001101000001011110}
250;22;{00000100000001100110}
517;48;{01100101110101011010}
701;54;{11101101110101101110}
638;50;{10101101110101111010}
728;58;{11101101110101111110}
622;51;{11101100111111010010}
411;30;{10101100100101000010}
415;39;{11001100000000111101}
701;54;{11101101110101101110}
513;51;{10110111100101001010}
439;31;{11001101000001101000}
250;22;{00100000000101100011}
353;43;{00000110011010100110}
439;31;{11001101000001101000}
474;62;{01000111011010011110}
587;54;{00111101110100111011}
319;25;{10000101010001001000}
554;66;{00001111001011111111}
402;34;{01011001000001111001}
692;60;{01111101110101111011}
174;12;{01000100000000100000}
529;37;{11011101010001101000}
479;38;{10001101010001101010}
446;37;{10111101010100001000}
374;29;{11000101010001001000}
239;13;{10001100000000100000}
453;46;{10110001010100011111}
541;52;{11110001011110001110}
557;51;{11010111010001111100}
494;41;{11001101010001011100}
467;36;{11001100010001101100}
191;14;{10000000000000110010}
145;12;{10000100000000000001}
582;58;{10100111110100101111}
482;44;{11100100100101001110}
585;64;{11101111010100001111}
651;52;{11101101110100101110}
701;54;{11101101110101101110}
476;55;{01010101011010011011}
686;56;{11111101110101001110}
