335;44;{00001011000001011110}
622;53;{11101101100100101111}
413;42;{01001100001010100111}
455;43;{01011001010000101111}
381;44;{10001000011010011011}
509;45;{10100101100100101111}
610;53;{10101101110101001111}
503;48;{10101101100100011011}
603;46;{10111101100101101010}
523;57;{11100011001110111010}
388;41;{11010011010000011100}
346;29;{01100100100101000010}
372;34;{10011001000001001011}
539;45;{10101101100100111010}
513;57;{00011111001011101010}
413;37;{00101100000101110110}
332;39;{00010001001011001011}
452;50;{00110001001111011110}
462;44;{11111011010100001000}
326;30;{00000101000001111100}
228;27;{00001010010001010001}
407;48;{01010101001010011010}
439;47;{10100011010101001110}
519;57;{10011111001011001010}
545;63;{11001110001010111110}
255;36;{00010011010000001010}
278;31;{00001000010001011101}
571;45;{01101100110101110110}
439;48;{10001011010001001111}
515;55;{00100101001111111011}
677;57;{10101101101111101110}
612;54;{10100100111111101110}
467;38;{00101100100101110110}
367;48;{01000111010000001110}
449;42;{11001101000001001011}
263;30;{00001100010000010011}
596;72;{01101111001111011011}
425;32;{10111001000100101100}
450;36;{11100001010100101101}
363;45;{01001011010000011101}
339;32;{11001100000000000111}
485;52;{00111111010101011000}
540;68;{00101110011110111011}
370;42;{01100001010100011011}
416;45;{00010101001010101110}
561;55;{11010111010001101011}
697;57;{11101101101111101010}
430;52;{11010011001010011010}
652;51;{11101101100101101110}
255;23;{00010101000000101000}
738;64;{10111101101111101111}
509;50;{11101001001110001110}
545;49;{10001101001011101110}
677;57;{10101101101111101110}
515;42;{10001101010001111101}
471;55;{00001111011010101010}
746;64;{10101101111111101111}
652;51;{11101101100101101110}
279;35;{01000101000000001011}
557;50;{11001001001011101111}
677;57;{10101101101111101110}
387;50;{10101010001110001010}
463;49;{11101100000100011110}
652;51;{11101101100101101110}
413;31;{11000001010001101010}
615;68;{10011111011011011011}
580;63;{10101110101110101011}
504;49;{01101000011110110111}
425;27;{11001001010001101000}
289;15;{10001100000001100000}
393;22;{11001100010001100000}
348;31;{00110001010101001100}
410;29;{11001001010000101100}
350;44;{01001110000000101101}
691;56;{10101101111111101010}
367;42;{00000000011011111011}
487;39;{11100100010101101100}
575;53;{11101001010101011111}
333;33;{01100001000101001101}
393;22;{11001100010001100000}
337;19;{10001000010001110100}
370;23;{10001001010001101000}
422;38;{10001001010001011110}
337;19;{10001000010001110100}
542;57;{00111111100100111010}
181;29;{00000010000000111100}
367;47;{01000110010000101110}
571;54;{10101101101110001110}
403;39;{11010011010001011000}
695;62;{10111101101110111110}
438;47;{01010101000000111111}
400;51;{01010111010000011010}
445;49;{00100100101111001110}
660;69;{11100111101110111011}
473;51;{11100110010100111001}
556;56;{01101100101110111010}
642;53;{10101101101111101010}
433;36;{00101100110101000110}
330;15;{11001000010001100000}
425;27;{11001001010001101000}
369;26;{11001001010001001000}
417;31;{10001001010001111001}
413;37;{10011011000001111000}
372;34;{10001001000000101111}
497;40;{11011001010000101110}
382;29;{10001001010000111100}
537;49;{10001101001011111010}
471;56;{10101110100100011011}
383;29;{11001100010001000010}
432;48;{10001110010000101110}
241;24;{10000100000001011000}
377;28;{10001100010001101000}
310;37;{01001010010001001100}
340;40;{10000111000001001010}
429;45;{10000011010001111011}
418;51;{10000010011010111110}
385;42;{11000000001010111011}
563;51;{10100100101111101110}
643;56;{11101101001111101010}
195;30;{01000010000001011000}
652;51;{11101101100101101110}
718;60;{10111101101111101110}
677;57;{10101101101111101110}
472;50;{01110001001111011010}
377;47;{10000011001011001011}
393;22;{11001100010001100000}
546;48;{11101101100100001110}
328;25;{10001100000001101000}
265;31;{01000011000000101100}
358;24;{11010001010000101000}
430;30;{11000101010001101000}
393;37;{10100100010100101010}
475;42;{11011011010000101100}
428;49;{00010101001010111011}
450;37;{11001000010001101110}
299;23;{00011001010000101000}
362;30;{10101010010100100100}
814;67;{11111101111111111010}
417;27;{11011001000001101000}
309;33;{01100010010100110001}
323;34;{10001011010000001100}
652;51;{11101101100101101110}
454;55;{10000111011010001110}
331;21;{01001100010001100000}
231;11;{10000100000001100000}
621;55;{10101100101111101110}
300;17;{11001000010000100001}
617;47;{11101101100101101010}
586;52;{10101101101111001010}
660;56;{10110101101111101110}
707;53;{11111101110101101010}
488;49;{10001101011010001110}
652;51;{11101101100101101110}
746;60;{11101101111111101010}
420;51;{00110011001110101010}
306;34;{11000010010001011000}
324;40;{00001111010000001100}
701;54;{11101101110101101110}
369;25;{11001000010001101000}
460;31;{11001001010001101100}
361;30;{10001001010001011001}
463;55;{00011111001010101010}
219;29;{00001000010000011010}
407;44;{00101011000101101010}
362;30;{10001100010000101100}
454;37;{10100101100100101010}
732;61;{11101101101111101110}
236;25;{01001000010000001100}
