0.920493 0.788235
0.830907 0.670588
0.527436 0.341176
0.378499 0.211765
0.791713 0.623529
0.950728 0.835294
0.881299 0.741176
0.574468 0.4
0.583427 0.423529
0.24972 0.0941176
0.745801 0.588235
0.258679 0.129412
0.397536 0.258824
0.617021 0.447059
0.426652 0.294118
0.708847 0.541176
0.62374 0.458824
0.977604 0.952941
0.713326 0.576471
0.132139 0.0235294
0.973124 0.882353
0.609183 0.435294
0.678611 0.494118
0.861142 0.717647
1 1
0.197088 0.0705882
0.385218 0.223529
0.883539 0.764706
0.0694289 0.0117647
0.43673 0.305882
0.369541 0.176471
0.31467 0.141176
0.424412 0.270588
0.18701 0.0588235
0.475924 0.317647
