0.692049 0.541176
0.378499 0.211765
0.835386 0.705882
0.617021 0.447059
0.920493 0.788235
0.881299 0.741176
0.950728 0.835294
0.414334 0.270588
0.830907 0.670588
0.861142 0.717647
0.791713 0.623529
0.421053 0.282353
0.323628 0.176471
0.258679 0.129412
0.973124 0.882353
0.977604 0.952941
0.759239 0.611765
0.306831 0.164706
0.883539 0.764706
0.798432 0.658824
0.678611 0.494118
0.648376 0.482353
0.385218 0.223529
0.584546 0.411765
0.197088 0.0705882
0.274356 0.152941
0.479283 0.305882
0.530795 0.388235
1 1
0.609183 0.435294
0.729003 0.564706
0.50168 0.352941
0.745801 0.588235
0.18813 0.0470588
0.132139 0.0235294
0.202688 0.105882
0.56327 0.4
0.522956 0.364706
