0.197088 0.0705882
0.558791 0.411765
0.708847 0.541176
0.528555 0.388235
0.950728 0.835294
0.639418 0.447059
0.745801 0.588235
0.678611 0.494118
0.881299 0.741176
0.830907 0.670588
0.791713 0.623529
0.920493 0.788235
0.861142 0.717647
0.258679 0.117647
0.519597 0.364706
0.759239 0.611765
0.292273 0.141176
0.352744 0.2
0.0694289 0.0117647
0.347144 0.176471
0.977604 0.952941
0.132139 0.0235294
0.384099 0.235294
0.546473 0.4
0.471445 0.317647
0.521837 0.376471
0.385218 0.247059
0.18813 0.0470588
0.456887 0.258824
0.25308 0.0941176
0.56103 0.423529
0.362822 0.223529
0.578947 0.435294
0.835386 0.705882
