0.339306 0.188235
0.745801 0.588235
0.323628 0.176471
0.861142 0.717647
0.346025 0.2
0.830907 0.670588
0.400896 0.235294
0.678611 0.494118
0.395297 0.211765
0.300112 0.164706
0.18701 0.0588235
0.708847 0.541176
0.475924 0.317647
0.973124 0.882353
0.950728 0.835294
0.920493 0.788235
0.197088 0.0705882
0.977604 0.952941
0.881299 0.741176
0.258679 0.117647
0.835386 0.705882
0.25308 0.0941176
0.639418 0.447059
1 1
0.791713 0.623529
0.577828 0.4
0.798432 0.658824
0.583427 0.423529
0.132139 0.0235294
0.0694289 0.0117647
0.609183 0.435294
0.456887 0.258824
0.275476 0.129412
0.883539 0.764706
0.527436 0.341176
0.292273 0.141176
0.729003 0.564706
