0.791713 0.623529
0.323628 0.176471
0.881299 0.741176
0.19037 0.0823529
0.18813 0.0470588
0.12542 0.0352941
0.62486 0.482353
0.759239 0.611765
0.701008 0.541176
0.745801 0.588235
0.861142 0.717647
0.835386 0.705882
0.830907 0.670588
0.920493 0.788235
0.378499 0.211765
0.883539 0.764706
0.31467 0.141176
0.385218 0.223529
0.492721 0.341176
0.950728 0.835294
0.329227 0.2
0.592385 0.435294
0.730123 0.576471
0.661814 0.494118
0.527436 0.388235
0.24972 0.0941176
0.44009 0.258824
0.258679 0.117647
0.0694289 0.0117647
0.679731 0.517647
0.574468 0.4
0.446809 0.317647
0.521837 0.352941
0.460246 0.329412
