0.378499 0.211765
0.730123 0.576471
0.44009 0.258824
0.830907 0.670588
0.648376 0.482353
0.791713 0.623529
0.479283 0.305882
0.861142 0.717647
0.835386 0.705882
0.920493 0.788235
0.881299 0.741176
0.521837 0.352941
0.592385 0.435294
0.690929 0.552941
0.340426 0.176471
0.745801 0.588235
0.267637 0.152941
0.505039 0.341176
0 0
0.678611 0.494118
0.547592 0.388235
0.729003 0.564706
0.197088 0.0705882
0.684211 0.541176
0.134378 0.0588235
0.639418 0.447059
0.465845 0.294118
1 1
0.768197 0.611765
0.25196 0.105882
0.31355 0.164706
0.258679 0.117647
0.132139 0.0235294
0.0694289 0.0117647
0.574468 0.4
0.950728 0.835294
0.399776 0.223529
