0.25308 0.0941176
0.0694289 0.0117647
0 0
0.950728 0.835294
0.132139 0.0235294
0.522956 0.364706
0.977604 0.952941
0.835386 0.705882
0.920493 0.788235
0.708847 0.541176
0.881299 0.741176
0.830907 0.670588
0.197088 0.0705882
0.338186 0.176471
0.678611 0.494118
0.791713 0.623529
0.243001 0.0823529
0.31355 0.152941
0.292273 0.141176
0.258679 0.129412
0.639418 0.447059
0.496081 0.305882
0.596865 0.435294
0.745801 0.588235
0.861142 0.717647
0.574468 0.4
0.798432 0.658824
1 1
0.18813 0.0470588
0.973124 0.882353
0.344905 0.188235
0.44009 0.258824
0.378499 0.211765
0.509518 0.352941
0.399776 0.223529
