0.197088 0.0705882
0.18813 0.0470588
0.830907 0.670588
0.617021 0.447059
0.25308 0.0941176
0.920493 0.788235
0.950728 0.835294
0.343785 0.176471
0.633819 0.482353
0.729003 0.564706
0.881299 0.741176
0.791713 0.623529
0.546473 0.4
0.692049 0.541176
0.527436 0.341176
0.768197 0.611765
0.973124 0.882353
0.861142 0.717647
1 1
0.307951 0.129412
0.385218 0.223529
0.465845 0.329412
0.0694289 0.0117647
0.730123 0.576471
0.835386 0.705882
0.977604 0.952941
0.417693 0.258824
0.665174 0.529412
0.553191 0.411765
0.567749 0.435294
0.745801 0.588235
0.643897 0.494118
0.132139 0.0235294
0.44009 0.282353
0 0
0.535274 0.388235
0.62374 0.458824
0.258679 0.117647
0.798432 0.658824
0.360582 0.211765
0.462486 0.294118
