0.661814 0.494118
0.521837 0.352941
0.830907 0.670588
0.419933 0.294118
0.920493 0.788235
0.414334 0.270588
0.745801 0.588235
0.639418 0.447059
0.835386 0.705882
0.973124 0.882353
0.791713 0.623529
0.730123 0.576471
0.592385 0.435294
0.679731 0.517647
0.530795 0.388235
0.284434 0.164706
0.56103 0.4
0.340426 0.176471
0.861142 0.717647
0.475924 0.317647
0.56215 0.411765
0.690929 0.552941
0.950728 0.835294
0.881299 0.741176
0.977604 0.952941
1 1
0.798432 0.658824
0.460246 0.305882
0.883539 0.764706
0.718925 0.564706
0.12542 0.0352941
0.258679 0.117647
0.684211 0.541176
0.395297 0.211765
0.18813 0.0470588
0.648376 0.482353
