0,920493	0,788235
0,740202	0,529412
0,62262	0,435294
0,881299	0,741176
0,868981	0,694118
0,678611	0,482353
0,829787	0,647059
0,80963	0,623529
0,694289	0,494118
0,783875	0,611765
0,391937	0,211765
0,779395	0,576471
0,587906	0,352941
0,716685	0,517647
0,830907	0,670588
0,526316	0,305882
0,461366	0,258824
0,471445	0,270588
0,973124	0,882353
0,933931	0,835294
0,677492	0,470588
0,533035	0,317647
0,618141	0,4
0,639418	0,447059
0,267637	0,164706
